,2012 Median Age,2012 Total Population,2012 Poverty Count,2012 Median Household Income,2012 Employed,2012 Unemployed,2012 Monthly Rent,2012 Owner Monthly Costs,"City, State",2013 Median Age,2013 Total Population,2013 Poverty Count,2013 Median Household Income,2013 Employed,2013 Unemployed,2013 Monthly Rent,2013 Owner Monthly Costs,2014 Median Age,2014 Total Population,2014 Poverty Count,2014 Median Household Income,2014 Employed,2014 Unemployed,2014 Monthly Rent,2014 Owner Monthly Costs,2015 Median Age,2015 Total Population,2015 Poverty Count,2015 Median Household Income,2015 Employed,2015 Unemployed,2015 Monthly Rent,2015 Owner Monthly Costs,State,City,2016 Median Age,2016 Total Population,2016 Poverty Count,2016 Median Household Income,2016 Employed,2016 Unemployed,2016 Monthly Rent,2016 Owner Monthly Costs,Population Growth Rate (2012 to 2013),Median Age Growth Rate (2012 to 2013),Poverty Count Growth Rate (2012 to 2013),Median Household Income Growth Rate (2012 to 2013),Employed Growth Rate (2012 to 2013),Unemployed Growth Rate (2012 to 2013),Monthly Rent Growth Rate (2012 to 2013),Owner Monthly Costs Growth Rate (2012 to 2013),Population Growth Rate (2013 to 2014),Median Age Growth Rate (2013 to 2014),Poverty Count Growth Rate (2013 to 2014),Median Household Income Growth Rate (2013 to 2014),Employed Growth Rate (2013 to 2014),Unemployed Growth Rate (2013 to 2014),Monthly Rent Growth Rate (2013 to 2014),Owner Monthly Costs Growth Rate (2013 to 2014),Population Growth Rate (2014 to 2015),Median Age Growth Rate (2014 to 2015),Poverty Count Growth Rate (2014 to 2015),Median Household Income Growth Rate (2014 to 2015),Employed Growth Rate (2014 to 2015),Unemployed Growth Rate (2014 to 2015),Monthly Rent Growth Rate (2014 to 2015),Owner Monthly Costs Growth Rate (2014 to 2015),Population Growth Rate (2015 to 2016),Median Age Growth Rate (2015 to 2016),Poverty Count Growth Rate (2015 to 2016),Median Household Income Growth Rate (2015 to 2016),Employed Growth Rate (2015 to 2016),Unemployed Growth Rate (2015 to 2016),Monthly Rent Growth Rate (2015 to 2016),Owner Monthly Costs Growth Rate (2015 to 2016),5-Year Average Population Growth Rate,5-Year Average Age Growth Rate,5-Year Average Poverty Count Growth Rate,5-Year Average Median Household Income Growth Rate,5-Year Average Employed Growth Rate,5-Year Average Unemployed Growth Rate,5-Year Average Monthly Rent Growth Rate,5-Year Average Owner Monthly Costs Growth Rate
5725,38.95384615384615,483897.0,72562.0,50758.692307692305,211981.0,21505.0,946.6153846153846,1467.2307692307693,"Mesa, AZ",39.13076923076923,488276.0,78209.0,50002.07692307692,210114.0,23111.0,952.6923076923077,1408.1538461538462,39.43076923076923,493536.0,81594.0,49857.769230769234,212530.0,21827.0,964.4615384615385,1349.5384615384614,39.5,499676.0,83022.0,50552.846153846156,219669.0,19333.0,977.1538461538462,1305.076923076923,AZ,Mesa,39.31538461538462,512610.0,83164.0,51860.38461538462,230020.0,17856.0,1006.0,1316.0,0.00904944647311308,0.004541864139020658,0.07782310300157107,-0.014906124453106143,-0.008807393115420722,0.07468030690537085,0.0064196326994961994,-0.040264234035860345,0.01077259582695033,0.007666601140161123,0.04328146377015433,-0.0028860339647429137,0.011498519851128436,-0.05555795941326641,0.012353653613241769,-0.04162569649295323,0.01244083511638462,0.0017557549746391337,0.01750128685932789,0.013941195801595592,0.03359055192208159,-0.11426215238007972,0.013159993619397079,-0.03294573643410844,0.02588477333311986,-0.004673807205452579,0.0017103900171039001,0.02586478430035894,0.04712089552918254,-0.07639786892877463,0.02952058568842002,0.008369680537545667,1.4536912687391972,0.23226032620920836,3.50790609120393,0.5503455421026369,2.0850643546742957,-4.288441845418748,1.5363466405138766,-2.661649660634409
5726,37.375,215195.0,12368.0,104335.0,103491.0,8828.0,1624.5,2841.75,"Fremont, CA",37.525000000000006,218172.0,13088.0,107040.75,104792.0,9327.0,1678.75,2805.75,37.625,221659.0,13986.0,109628.5,106504.0,8750.0,1750.5,2771.25,37.775000000000006,225250.0,13701.0,112710.25,110193.0,7516.0,1835.5,2745.0,CA,Fremont,37.7,227981.0,12064.0,118498.0,113013.0,6372.0,1960.5,2779.25,0.01383396454378587,0.004013377926421557,0.05821474773609314,0.02593329180045047,0.012571141451913693,0.05652469415496149,0.03339489073561096,-0.012668250197941409,0.01598280255944851,0.0026648900732843253,0.06861246943765281,0.02417537246329085,0.01633712497137186,-0.06186340731210464,0.042740134028294866,-0.012296177492649024,0.016200560320131372,0.003986710963455301,-0.02037752037752038,0.028110847088120335,0.034637196725005634,-0.14102857142857142,0.0485575549842902,-0.009472259810554804,0.012124306326304107,-0.001985440105890214,-0.1194803299029268,0.05135069791789123,0.025591462252593178,-0.1522086216072379,0.06810133478616182,0.012477231329690346,1.4535408437417467,0.21698847143177424,-0.32576582766753076,3.239255231743822,2.228423135022109,-7.464397654823812,4.819847863358946,-0.5489864042863722
5737,34.43333333333333,302660.0,52397.0,44746.555555555555,144839.0,16874.0,741.5555555555555,1232.888888888889,"Greensboro, NC",34.644444444444446,308221.0,57711.0,44033.666666666664,144669.0,17151.0,743.0,1245.3333333333333,34.888888888888886,311347.0,57345.0,44133.22222222222,146304.0,16226.0,750.8888888888889,1237.111111111111,35.02222222222222,316478.0,56574.0,44277.88888888889,149293.0,14125.0,764.1111111111111,1216.6666666666667,NC,Greensboro,35.111111111111114,320606.0,59130.0,45686.0,151932.0,12412.0,786.0,1220.7777777777778,0.018373752725830965,0.006131010003226981,0.10141802011565548,-0.015931704240425743,-0.0011737170237297965,0.01641578760222828,0.0019478573569074189,0.010093727469358245,0.010142073382410672,0.007055805003207056,-0.00634194520975204,0.0022608963343704004,0.011301661033116977,-0.05393271529356889,0.010617616270375389,-0.006602426837972837,0.01648000462506464,0.0038216560509554006,-0.0134449385299503,0.0032779538719887105,0.020430063429571304,-0.12948354492789352,0.01760875998816211,-0.01652595652954905,0.01304356068984258,0.002538071065990042,0.04517976455615654,0.031801676783747054,0.017676649273576123,-0.12127433628318585,0.028646212011051365,0.0033789954337899333,1.4509847855787215,0.488663553084487,3.1702725233027427,0.5352205687420106,1.2058664178133651,-7.206870222560499,1.4705111406624072,-0.24139151160934266
5841,34.08571428571429,215159.0,39347.0,75956.14285714286,119699.0,10592.0,1565.0714285714287,3005.714285714286,"Boston, MA",32.715384615384615,218764.0,40777.0,73108.69230769231,122572.0,11660.0,1567.7692307692307,2890.076923076923,33.06153846153847,222116.0,41577.0,75537.53846153847,124739.0,10686.0,1590.923076923077,2867.769230769231,32.823076923076925,224496.0,41083.0,80521.76923076923,128423.0,9538.0,1726.5384615384614,2865.923076923077,MA,Boston,32.88461538461539,227570.0,40517.0,84174.30769230769,131058.0,9296.0,1799.6153846153845,2844.846153846154,0.016755050915834336,-0.040202463085950206,0.0363433044450657,-0.03748808776145972,0.024001871360662997,0.10083081570996978,0.0017237565957386094,-0.03847250658087169,0.015322447934760747,0.010580766517752409,0.01961890281286019,0.033222399104389386,0.017679404758019775,-0.08353344768439108,0.014768657082576932,-0.007718719224933992,0.010715121828233896,-0.007212657049790734,-0.011881569136782356,0.06598349470665624,0.02953366629522443,-0.10743028261276437,0.08524320665312828,-0.0006437595558058943,0.013692894305466467,0.001874853527068191,-0.013776988048584573,0.04536088186376727,0.020518131487350398,-0.02537219542881107,0.04232568500779685,-0.007354322677617714,1.4121378746073863,-0.8739875022730085,0.757591251813974,2.6769671978338296,2.2933268475314397,-2.8876277503999184,3.6015326334810167,-1.3547327009807324
5844,33.09111111111112,1260290.0,287049.0,48777.53333333333,592676.0,58410.0,882.3777777777777,1771.7555555555555,"Dallas, TX",33.33636363636364,1273819.0,291784.0,49690.931818181816,597391.0,61340.0,891.1590909090909,1777.7727272727273,33.44772727272728,1292995.0,299846.0,50940.0,610526.0,58988.0,911.0681818181819,1774.3636363636363,33.49545454545454,1313718.0,302343.0,51785.75,628969.0,52544.0,923.8636363636364,1765.9318181818182,TX,Dallas,33.59318181818182,1332962.0,292137.0,53719.75,648926.0,46774.0,951.5454545454545,1791.8636363636363,0.010734830872259559,0.007411432164638785,0.016495441544823356,0.018725803098868263,0.007955442771429922,0.05016264338298237,0.009951874755309929,0.003396163595087484,0.01505394408467765,0.0033406053995090807,0.02763002769171716,0.025136742985390186,0.021987274666006015,-0.038343658298011084,0.02234066971003044,-0.001917619084145172,0.016027130808703823,0.0014269212475366262,0.00832760817219506,0.016602866117000393,0.030208377693988462,-0.10924255780836781,0.014044453314041912,-0.004752023772927461,0.01464850142876934,0.002917627900665052,-0.03375636280648138,0.03734618114056473,0.031729703689689,-0.10981272838002436,0.029963099630996255,0.014684495695036005,1.4116101798602594,0.3774146678087386,0.46741786505635485,2.4452898335455893,2.297019970527835,-5.180907527585522,1.9075024352594636,0.2852754108262714
5912,33.28888888888889,896686.0,175150.0,54580.805555555555,446182.0,53358.0,978.3333333333334,2021.888888888889,"Atlanta, GA",33.35833333333333,911114.0,185054.0,54457.47222222222,447351.0,58644.0,987.6111111111111,2003.888888888889,33.50277777777778,928203.0,191223.0,55313.02777777778,455053.0,57053.0,1011.8611111111111,1961.2777777777778,33.719444444444456,943673.0,188128.0,56582.47222222222,470342.0,51618.0,1028.8055555555557,1889.9166666666667,GA,Atlanta,33.771428571428565,947297.0,182893.0,58121.4,477308.0,46569.0,1058.3714285714286,1851.142857142857,0.016090359390020587,0.0020861148197594184,0.0565458178703968,-0.002259646629945757,0.0026200070823117023,0.09906668165973237,0.00948324815445763,-0.008902566357091829,0.01875616004144377,0.0043300857690068304,0.03333621537497163,0.01571052640975207,0.017216905740682374,-0.027129800150057976,0.02455419924621702,-0.021264208483504285,0.016666612799139842,0.006467125445651541,-0.016185291518279705,0.022950189050298962,0.03359828415591151,-0.09526229996669763,0.01674582040793929,-0.03638500977254056,0.0038403133288755745,0.0015416661763143099,-0.027826798775301923,0.027197959320932313,0.014810499593912514,-0.09781471579681507,0.02873805730948583,-0.020516147726342235,1.3838361389869944,0.36062480526830243,1.1467485737946703,1.5899757037759397,1.7061424143204524,-3.028503356345958,1.9880331279524945,-2.176698308486973
5932,38.75,218689.0,37919.0,53010.666666666664,99529.0,15478.0,1271.8333333333333,1841.0,"Lake Worth, FL",38.55,223453.0,40691.0,54954.5,99795.0,16907.0,1278.3333333333333,1807.1666666666667,39.06666666666666,226975.0,40899.0,54485.0,103767.0,15172.0,1251.0,1756.1666666666667,39.51666666666667,229021.0,40608.0,56227.666666666664,106245.0,12859.0,1250.5,1676.1666666666667,FL,Lake Worth,39.833333333333336,230957.0,39077.0,56977.0,108131.0,11453.0,1216.3333333333333,1677.0,0.021784360438796647,-0.005161290322580719,0.07310319364962156,0.03666872076060169,0.0026725878889569876,0.09232458974027652,0.0051107325383304945,-0.018377693282636207,0.015761703803484402,0.013402507565931667,0.005111695460912733,-0.008543431384145065,0.0398015932661957,-0.10262021647838174,-0.02138200782268573,-0.02822097205570414,0.0090142086132834,0.011518771331058277,-0.007115088388469156,0.03198433819705725,0.02388042441238544,-0.1524518850514105,-0.0003996802557953637,-0.045553762930625415,0.008453373271446723,0.008013496415014665,-0.037701930654058316,0.013326772703829119,0.017751423596404536,-0.10933976203437282,-0.02732240437158476,0.0004971661529282634,1.375341153175279,0.6943371247355973,0.8349467517001709,1.8359100069335745,2.1026507290985665,-6.802181845597214,-1.0998339977933842,-2.2913815529009374
5957,37.50000000000001,845399.0,127889.0,54343.30303030303,431208.0,46406.0,897.7878787878788,1978.4242424242425,"Portland, OR",37.557575757575755,858170.0,134485.0,55657.030303030304,435923.0,48267.0,940.3939393939394,1957.121212121212,37.83636363636363,868816.0,139902.0,56209.454545454544,444499.0,45200.0,969.4242424242424,1903.2424242424242,37.78749999999999,881201.0,140068.0,59529.21875,455991.0,40943.0,1003.625,1921.53125,OR,Portland,38.075,892613.0,134108.0,62569.25,467271.0,36722.0,1057.375,1956.75,0.015106476350220428,0.0015353535353532755,0.05157597604172368,0.024174593730430936,0.010934398248641028,0.040102572943153905,0.04745671178317078,-0.010767675529959653,0.012405467448174605,0.007422946587058125,0.040279585083838346,0.009925506973988925,0.01967319916590774,-0.06354237885097479,0.030870363806270715,-0.027529612139041516,0.014255032135688109,-0.0012914464199905295,0.0011865448671212705,0.05906060166196566,0.025853826442804147,-0.09418141592920354,0.03527945359632401,0.009609299122709249,0.012950507318988516,0.00760833608997726,-0.04255076105891424,0.051067884206022776,0.024737330342046223,-0.10309454607625235,0.05355586000747291,0.018328481517019303,1.3679370813267915,0.3818797448099533,1.2622836233442267,3.605714664310207,2.0299688549849786,-5.517894197831919,4.17905972983096,-0.2589876757318156
5997,36.290476190476184,1418804.0,211942.0,57518.857142857145,661195.0,93411.0,1141.595238095238,1724.952380952381,"Las Vegas, NV",36.6452380952381,1431516.0,227590.0,56416.97619047619,656994.0,97881.0,1115.1190476190477,1633.7142857142858,37.18095238095239,1451497.0,240139.0,55953.09523809524,663301.0,93289.0,1097.2142857142858,1542.6190476190477,37.416666666666664,1472452.0,244270.0,55166.19047619047,677994.0,84057.0,1083.0,1460.642857142857,NV,Las Vegas,37.69047619047619,1497321.0,239074.0,56161.119047619046,700473.0,75832.0,1094.3809523809523,1438.2142857142858,0.00895965898038066,0.009775619997375957,0.07383151994413566,-0.019156864498268093,-0.006353647562368137,0.047853036580274275,-0.02319227480342869,-0.05289310954063601,0.013957929914859491,0.014618933142745925,0.055138626477437495,-0.008222364679999676,0.009599783255250429,-0.046914109990702994,-0.01605636810077935,-0.05575958960009326,0.014436819366488529,0.006339651639343928,0.01720253686406623,-0.014063650251273412,0.022151330994525865,-0.09896129232814158,-0.012954885749625734,-0.05314091680814948,0.016889514904390772,0.0073178491886732875,-0.021271543783518237,0.018035114675137482,0.03315516066513863,-0.09785026827034037,0.010508727960251426,-0.015355274096532772,1.3560980791529862,0.9513013492034774,3.122528487553028,-0.5851941188600925,1.4638156838136696,-4.896815850222766,-1.0423700173395587,-4.428722251135288
6013,35.91785714285714,978187.0,113353.0,85472.78571428571,464683.0,53483.0,1527.892857142857,2960.785714285714,"San Jose, CA",36.125,992095.0,119771.0,86665.32142857143,468984.0,56638.0,1563.25,2892.8928571428573,36.41785714285714,1009567.0,117100.0,90106.85714285714,483849.0,52865.0,1635.5,2839.214285714286,36.825,1024666.0,113961.0,91940.5,498083.0,46544.0,1713.607142857143,2779.4285714285716,CA,San Jose,36.925000000000004,1032035.0,109987.0,97012.17857142857,511587.0,40553.0,1832.9285714285713,2814.6428571428573,0.014218140294238218,0.005767127373968534,0.05661958660114862,0.013952227066426445,0.009255772214606517,0.05899070732756203,0.023141114045955,-0.022930689247545207,0.017611216667758632,0.0081067721206128,-0.022300890866737356,0.03971064386026866,0.03169617726830766,-0.0666160528267241,0.04621781544858468,-0.01855532647745094,0.014955916744505318,0.011179758752574516,-0.026806148590947907,0.020349648354017747,0.029418268922742425,-0.11956871275891422,0.04775734812420843,-0.02105713351279275,0.007191611705667993,0.002715546503733915,-0.03487157887347426,0.05516261681662124,0.02711194720558622,-0.12871691302853214,0.06963172922615195,0.012669613486842129,1.3494221353042541,0.6942301187722442,-0.6839757932502726,3.229378402433353,2.4370541402810706,-6.397774282165211,4.668700171122501,-1.246838393773669
6103,33.1,247833.0,43227.0,71985.5,125065.0,14871.0,1317.5,2810.3333333333335,"Jersey City, NJ",33.28333333333333,250949.0,45806.0,71232.66666666667,125357.0,15388.0,1331.3333333333333,2804.6666666666665,33.53333333333333,255140.0,47999.0,74954.5,127776.0,14902.0,1350.5,2761.5,33.8,259191.0,49556.0,72624.16666666667,130459.0,13585.0,1448.8333333333333,2725.8333333333335,NJ,Jersey City,33.71666666666666,261177.0,50216.0,73683.66666666667,132699.0,11563.0,1513.1666666666667,2718.5,0.012572982613292016,0.00553877139979849,0.059661785458162725,-0.010458124668625328,0.0023347859113261103,0.03476565126756775,0.010499683744465471,-0.0020163681651050773,0.016700604505297888,0.007511266900350526,0.04787582412784351,0.05224896817003428,0.019296888087621752,-0.03158305172861971,0.014396594892338566,-0.015391014975041544,0.015877557419455984,0.007952286282306134,0.032438175795329066,-0.03108997236101006,0.020997683446030552,-0.08837739900684471,0.07281253856596316,-0.012915685919488147,0.007662303089227635,-0.002465483234714074,0.013318266203890547,0.014588807674213129,0.01717014540966894,-0.14884063305115935,0.0444035430806397,-0.002690308774075262,1.320336190681838,0.46342103369352683,3.832351289630646,0.6322419703653005,1.494987571366184,-5.850885812976401,3.5528090070851723,-0.8253344458427508
6179,36.309999999999995,237728.0,46236.0,47137.2,104233.0,10489.0,1002.8,1438.9,"Savannah, GA",36.559999999999995,240829.0,46748.0,48342.8,104165.0,12221.0,1006.5,1472.7,36.49999999999999,244047.0,47737.0,49613.7,107250.0,11849.0,1014.3,1471.2,36.71,246818.0,48039.0,49605.9,109316.0,12353.0,1002.4,1477.9,GA,Savannah,36.660000000000004,250200.0,45945.0,51391.7,113264.0,12374.0,963.8,1480.6,0.01304431955848701,0.006885155604516663,0.01107362228566485,0.025576402501633653,-0.0006523845615112297,0.1651253694346458,0.0036896689270044334,0.023490166099103447,0.013362178142997729,-0.001641137855579931,0.021155985282792847,0.026289333675335192,0.029616473863581818,-0.03043940757712135,0.007749627421758524,-0.0010185373803218577,0.011354370264744087,0.005753424657534466,0.006326329681379223,-0.00015721464031095514,0.019263403263403263,0.04253523504093172,-0.01173222912353345,0.0045541054921153104,0.013702404200666077,-0.0013620266957231587,-0.04358958346343596,0.035999750029734275,0.03611548172271214,0.0016999919048004534,-0.03850758180367121,0.0018269165708098098,1.2865818041723724,0.240885392768701,-0.12584115533997592,2.192706789159804,2.10857435720465,4.473029720081415,-0.9700128644610426,0.7213162695426678
6190,35.365,635219.0,115530.0,47644.375,304395.0,21774.0,752.0,1224.85,"Oklahoma City, OK",35.365853658536594,645522.0,122616.0,48111.634146341465,304313.0,23044.0,789.170731707317,1221.9024390243903,35.217073170731716,654257.0,124808.0,48887.60975609756,308123.0,22909.0,816.560975609756,1232.0487804878048,35.03658536585366,662206.0,125089.0,49488.68292682927,313706.0,21397.0,832.829268292683,1227.0,OK,Oklahoma City,35.27073170731707,668458.0,123285.0,50640.634146341465,318119.0,20064.0,849.4146341463414,1218.3658536585365,0.01621960300305879,2.4138513688440402e-05,0.0613347182549987,0.009807225854919173,-0.0002693868164720183,0.05832644438320933,0.04942916450441095,-0.0024064668944030507,0.013531684435232262,-0.004206896551724128,0.0178769491746591,0.01612864795645491,0.012520004074751982,-0.005858357923971533,0.03470762764247742,0.008303724699588696,0.012149659843150322,-0.005125008657109398,0.0022514582398564195,0.01229500017960564,0.018119387387504342,-0.06600026190580122,0.019922936766331254,-0.0040978738567525475,0.009441170874320075,0.006682909850330467,-0.014421731727010369,0.02327706359078889,0.014067311431722697,-0.062298453054166474,0.01991448485913421,-0.007036794084322348,1.283552953894036,-0.06562142112036547,1.6760348485625964,1.5376984395442155,1.1109329019376752,-1.8957657125182472,3.0993553443088464,-0.13093525339723125
6198,32.575,267988.0,46710.0,52120.333333333336,155254.0,10341.0,903.0,1772.5,"Madison, WI",32.65,271180.0,49628.0,52204.166666666664,156981.0,10655.0,929.6666666666666,1756.1666666666667,32.458333333333336,274455.0,51176.0,53305.25,157838.0,9955.0,952.1666666666666,1768.5833333333333,32.6,278472.0,50246.0,53120.083333333336,161711.0,9297.0,962.6666666666666,1783.4166666666667,WI,Madison,32.699999999999996,281981.0,49935.0,54820.833333333336,165054.0,8260.0,978.8333333333334,1804.8333333333333,0.011910981088705464,0.0023023791250958016,0.06247056304859773,0.001608457351897119,0.011123706957630722,0.030364568223576055,0.029531192321889953,-0.009214856605547677,0.012076849325171472,-0.005870342011230103,0.03119206899331023,0.021091866868864283,0.005459259400819208,-0.0656968559361802,0.024202223019003228,0.0070703236215240665,0.014636279171448871,0.004364569961489059,-0.018172580897295607,-0.003473704122326867,0.024537817255667203,-0.06609743847312909,0.011027481183266236,0.008387127173349754,0.012600907811198254,0.0030674846625765124,-0.006189547426660828,0.03201708079649724,0.020672681512080193,-0.11154135742712704,0.016793628808864345,0.012008784636231866,1.2806254349131014,0.09660229344828174,1.732512592948788,1.2810925223732943,1.544836628154933,-5.324277090321507,2.038863133325594,0.4562844706389502
6213,34.451612903225815,1250515.0,184277.0,74893.6129032258,594368.0,59405.0,1415.741935483871,2524.967741935484,"San Diego, CA",34.54838709677419,1264500.0,188298.0,75442.90322580645,599176.0,62375.0,1422.516129032258,2478.8709677419356,34.696774193548386,1282515.0,193230.0,76690.7741935484,615548.0,60935.0,1462.516129032258,2459.7419354838707,34.83548387096774,1301331.0,192084.0,77168.96774193548,631472.0,57269.0,1491.3548387096773,2404.4193548387098,CA,San Diego,34.90967741935484,1315515.0,188389.0,78265.6129032258,644109.0,52954.0,1542.032258064516,2417.2580645161293,0.011183392442313768,0.002808988764044657,0.02182041166287708,0.007334274596826031,0.00808926456336815,0.049995791600033666,0.004784907036091855,-0.018256381429337932,0.014246737841043891,0.0042950513538748845,0.02619252461523755,0.016540601095466394,0.02732419189019587,-0.02308617234468938,0.028119189078869792,-0.007716832585073986,0.014671173436567993,0.003997768687244379,-0.005930756093774259,0.00623534647310053,0.0258696316128068,-0.060162468203823746,0.019718558383695742,-0.022491213345223613,0.010899609707291995,0.002129826835818234,-0.019236375752275048,0.014210960615122687,0.020011972027263285,-0.07534617332239082,0.03398079252465829,0.005339629982424897,1.2750228356804412,0.33079089102455383,0.5711451108016331,1.108029569512891,2.0323765023408527,-2.714975556771757,2.165086175582892,-1.0781199344302659
6218,44.90909090909091,272640.0,22450.0,78439.09090909091,137732.0,8867.0,1238.909090909091,2153.6363636363635,"Scottsdale, AZ",45.22727272727272,272632.0,23295.0,78107.45454545454,138095.0,9620.0,1262.6363636363637,2087.909090909091,45.84545454545454,274455.0,23612.0,80499.27272727272,140019.0,9319.0,1287.090909090909,2034.0,46.09090909090909,278928.0,25843.0,79999.81818181818,142457.0,8305.0,1318.5454545454545,1946.909090909091,AZ,Scottsdale,46.48181818181818,286740.0,25367.0,82917.81818181818,145497.0,7650.0,1399.3636363636363,1942.8181818181818,-2.9342723004694835e-05,0.007085020242914865,0.03763919821826281,-0.004227947567887119,0.0026355531031278133,0.08492161948798917,0.01915174640446142,-0.030519206416209275,0.0066866692097772825,0.013668341708542696,0.013608070401373686,0.030622149905375047,0.013932437814547956,-0.03128898128898129,0.019367845057239392,-0.02581965428658514,0.016297753730119692,0.005353955978584422,0.09448585465017788,-0.006204460345209201,0.017411922667637962,-0.1088099581500161,0.024438480011301066,-0.042817556091892334,0.0280072276716572,0.008481262327416013,-0.018418914212746197,0.03647508289791568,0.02133977270334206,-0.07886815171583383,0.06129343629343625,-0.0021012327231976833,1.274057697213737,0.8647145064364499,3.182855226426704,1.41662062225486,1.3829921572163946,-3.3511367916710513,3.1062876941609527,-2.5314412379471105
6251,39.74,306861.0,14694.0,89675.4,160646.0,10725.0,1232.9,1922.0,"Littleton, CO",40.05,311080.0,14578.0,89596.6,161899.0,11039.0,1263.8,1895.3,40.14,313942.0,15343.0,90823.6,163658.0,9913.0,1327.6,1875.9,40.519999999999996,318937.0,16140.0,91258.1,167446.0,8655.0,1380.9,1832.6,CO,Littleton,40.84,322643.0,14928.0,94436.8,170440.0,7753.0,1416.9,1829.0,0.013748896079984098,0.007800704579768373,-0.007894378657955628,-0.000878724823084016,0.007799758475156555,0.02927738927738928,0.025062859923756883,-0.013891779396462042,0.0092002057348592,0.0022471910112360403,0.05247633420222253,0.013694716094137499,0.010864798423708608,-0.10200199293414258,0.05048267130875135,-0.010235846567825602,0.0159105822094527,0.009466865969108009,0.05194551261161442,0.004783998872539736,0.023145828496009973,-0.12690406536870777,0.040147634829768145,-0.023082253851484717,0.011619849688182932,0.007897334649555958,-0.07509293680297398,0.0348319765587931,0.017880391290326432,-0.10421721548238012,0.02606995437757984,-0.00196442213248931,1.2619883428119731,0.6853024052417094,0.5358632838226833,1.310799167559658,1.4922694171300392,-7.59614711269603,3.544078010996406,-1.2293575487065418
6263,33.34827586206896,768766.0,169102.0,42890.379310344826,375544.0,40153.0,787.7241379310345,1351.5862068965516,"Columbus, OH",33.17241379310344,778197.0,174021.0,43237.65517241379,377620.0,41391.0,800.448275862069,1330.6206896551723,33.39655172413793,786719.0,175122.0,44093.96551724138,385690.0,38981.0,818.8620689655172,1326.3793103448277,33.40689655172414,798825.0,174554.0,45003.137931034486,396433.0,34375.0,830.8620689655172,1306.5862068965516,OH,Columbus,33.42758620689656,808182.0,172190.0,46721.68965517241,406155.0,31484.0,851.1379310344828,1311.2068965517242,0.012267712151682045,-0.005273498087064554,0.029088952230015022,0.008096824221491637,0.005527980742602731,0.03083206734241526,0.016153037996848106,-0.015511786917032346,0.010950954578339419,0.00675675675675701,0.0063268226248556205,0.01980473597407115,0.021370690111752556,-0.05822521804256964,0.023004351010209773,-0.003187519436093993,0.01538795936033069,0.00030975735673729294,-0.0032434531355283744,0.02061897593305844,0.02785397599108092,-0.11816012929375849,0.014654482671495347,-0.014922656960873656,0.0117134541357619,0.0006193228736582746,-0.013543086953034592,0.038187375439720214,0.02452369000562516,-0.08410181818181818,0.024403403195683827,0.0035364598453459686,1.2580020056528514,0.06030847250220059,0.46573086915769196,2.167697789208536,1.981908421276534,-5.741377454393276,1.9553818718559264,-0.7521375867163507
6276,40.96296296296296,773700.0,109071.0,63256.40740740741,378558.0,47798.0,1306.7407407407406,2184.740740740741,"Fort Lauderdale, FL",41.233333333333334,782720.0,116431.0,63378.62962962963,378539.0,50577.0,1312.2592592592594,2141.777777777778,41.46296296296296,794522.0,123034.0,63149.11111111111,384113.0,48354.0,1321.148148148148,2073.925925925926,41.555555555555564,806021.0,125030.0,63799.148148148146,393072.0,42893.0,1387.148148148148,2016.8148148148148,FL,Fort Lauderdale,41.648148148148145,813236.0,123982.0,64542.51851851852,399582.0,37845.0,1419.5555555555557,2030.851851851852,0.011658265477575288,0.006600361663652852,0.06747898158080516,0.0019321714152218295,-5.019045958611362e-05,0.058140507971044815,0.004223116603367298,-0.019665016613548556,0.01507818887980376,0.005569029012844648,0.056711700492136974,-0.003621386575566126,0.014725034936954977,-0.04395278486268462,0.006773729220174269,-0.03168015494224246,0.014472852859958566,0.002233139794551374,0.01622315782629192,0.010293684671084186,0.023323865633290204,-0.1129379162013484,0.04995654733537047,-0.02753768126294745,0.008951379678693234,0.002228163992869596,-0.008381988322802528,0.011651728776130212,0.016561851263890585,-0.11768820087193714,0.02336261447681109,0.006960002938259886,1.2540171724007712,0.4157673615979618,3.3007962894107887,0.5064049571717525,1.3640140343637415,-5.410959849123134,2.107900190893078,-1.7980712470119649
6329,39.924,802524.0,103678.0,76075.44,446939.0,39190.0,1463.04,3451.08,"San Francisco, CA",39.916,812032.0,107090.0,79567.56,453844.0,40950.0,1513.04,3456.12,39.699999999999996,822630.0,106685.0,83925.92,463290.0,38112.0,1546.16,3449.96,39.2125,833609.0,107759.0,85702.29166666667,474500.0,34515.0,1684.375,3349.2916666666665,CA,San Francisco,39.19583333333334,842915.0,102328.0,93077.08333333333,484611.0,31986.0,1774.0833333333333,3366.9166666666665,0.0118476207565132,-0.0002003807233744783,0.03290958544725014,0.04590338222164729,0.015449535618954712,0.04490941566726206,0.03417541557305337,0.0014604123926422927,0.013051209804539722,-0.0054113638641146685,-0.003781865720422075,0.05477558944876531,0.020813319114056813,-0.0693040293040293,0.021889705493575926,-0.001782345520410129,0.013346218834713054,-0.012279596977329905,0.010067019730983737,0.02116594809644831,0.024196507587040516,-0.09437972292191436,0.08939243027888441,-0.029179565366941506,0.0111635071118474,-0.0004250345340556867,-0.05039950259375087,0.08605127731415183,0.021308746048472077,-0.07327249022164277,0.05325912183055036,0.005262306706641952,1.2352139126903345,-0.4579094024718684,-0.2801190783984766,5.197404927025318,2.044202709213103,-4.801170669508109,4.967916829401601,-0.6059797947016848
